src_lon	src_lat	dst_lon	dst_lat
4.9269069	50.1577661	4.9148503	50.1518203
4.6179313	51.0188669	6.0270618	50.4316618
5.8478233	50.5960921	2.9576088	51.0695846
6.1668423	50.3075715	5.4909327	51.1654079
6.1441094	50.5787903	5.0560185	51.2835296
4.0650647	50.6368791	4.4799084	50.7692962
5.6025757	50.9488539	4.4747303	51.3524202
3.9197214	50.4447053	4.6347508	50.4472726
4.7456825	50.5138428	4.2192992	50.4347433
5.3948955	50.6624994	3.4034439	50.9145193
4.9737490	51.3329197	3.0706062	50.8757646
3.5770279	50.9724572	5.5163058	51.0660774
4.5342826	50.4857225	3.9231323	51.0363550
6.0228592	50.7462304	3.2515079	51.2279739
3.4384933	50.9101537	4.9936154	50.7037496
4.8965422	51.0395196	4.0334810	50.6316501
4.6255331	51.2117708	4.3672209	51.1898038
3.7334644	50.4512266	5.8792231	50.4239085
3.9148698	51.2315567	4.3430555	50.9370207
2.6970763	50.8166058	5.1754618	50.8016596
5.5611811	50.9588240	4.4575729	51.3143874
3.2398657	51.3162099	4.5686489	50.0147508
5.8189896	50.5817136	3.7245492	50.8994338
5.5366655	50.5759336	4.2448655	50.7019480
4.6718360	50.7754531	5.5347454	50.9698958
6.0144550	50.7165239	3.3477688	51.0283986
3.9613941	50.3475689	5.2342102	50.5108612
4.2985330	50.1136158	5.6094921	51.1006202
5.2052385	51.2224686	5.1436510	49.8635685
5.0505181	50.1923857	3.0150315	51.1658587
4.0393449	50.4026539	4.2786540	50.6340496
3.5394446	50.9947759	3.6028372	50.8532649
5.7327914	50.3973837	4.8387796	50.7108074
3.7606108	51.0385303	5.1797060	50.7572276
2.8407662	51.0327192	4.8110222	50.4802361
4.7339134	50.7724415	4.4907515	50.8524667
4.9294129	50.4196785	5.8535010	50.6206663
4.7901271	50.3797547	5.0751565	50.5356561
5.1735752	51.1055498	3.2277935	50.9181646
4.1913453	50.8979021	4.8834363	50.1952369
6.1726096	50.5460283	4.3461066	50.8781540
4.2919904	50.4650513	5.4705457	50.3316840
4.6404552	50.9012964	3.5008472	50.7435763
3.5098232	50.7208087	4.2833850	50.7563769
3.6434234	51.2348240	4.2637319	50.0579490
4.4569552	50.2648543	3.4287615	50.6180998
4.3162279	51.0884035	4.8732213	51.2672395
4.0716094	51.1130569	3.5022621	50.7977810
3.8684077	50.7279972	4.5083912	50.3484677
4.7589892	51.3594668	3.7875423	51.0743780
3.0736703	50.8968156	6.2217673	50.5623179
5.1325909	50.2994505	5.5549163	50.6219431
5.9434003	50.3950115	4.8157722	50.3812872
5.2735688	50.3803345	4.2646766	50.0065148
4.2439709	50.4600892	4.2919740	50.5224096
3.5936036	51.2032211	2.8399470	51.0804688
3.6523008	50.6213378	5.5346320	49.8400262
5.3336747	50.9958817	3.3572002	50.7208335
4.3520203	50.8523152	3.4303332	51.2067184
5.7914563	49.6951435	5.3330481	49.8069556
4.7334489	51.0319746	5.5286707	50.5668250
5.3390854	49.6760875	3.0996653	51.0602843
4.5785373	50.7357357	5.7121964	50.7213505
4.6678696	50.7468769	4.6903766	51.3971317
5.9683641	50.6233534	3.5998789	50.5329106
5.1593252	50.2224780	4.7982815	50.4741116
3.5709670	50.9453779	4.6327642	50.9791998
5.7059606	50.1289964	3.2680799	51.2783206
5.2118314	50.8919332	3.2267269	50.7805059
5.3774433	50.5524960	3.5598037	51.1235790
5.5427226	51.0830977	4.0379418	51.2045563
4.9699849	50.8319065	3.4743971	50.5547461
3.6423862	51.0860000	2.9750205	50.8598467
4.4033630	50.8303136	2.7452303	50.8769005
4.9813635	49.9575728	3.6891670	50.7274155
3.6425900	50.8183351	3.0283422	50.9092137
3.4688775	50.8874003	4.2287758	51.0953617
5.1421890	50.3394221	5.4495119	50.2726254
5.2761422	51.1629876	5.3015470	50.2882875
5.5575587	50.4717437	4.7334391	51.1045122
3.0068642	50.7998300	2.7522941	50.9581942
3.1589314	51.1538302	2.6772319	50.9055243
3.9741448	50.5997086	3.7278359	50.6577692
4.3134909	51.0917013	3.6663313	50.9773622
5.9009888	50.4977587	4.5506118	51.0886190
4.7631545	50.3499506	4.9786625	50.1487660
4.8767873	50.9074665	5.3286809	49.8364307
5.3620631	49.9158702	3.9733703	50.9254701
4.1467451	50.6586612	2.8271122	50.7554908
4.0054203	50.7800207	5.8299394	50.5901706
3.4166187	51.2545139	3.3876198	50.9815702
6.1442041	50.2079169	4.3700722	50.0822077
4.0017325	51.0689328	4.4768922	50.8868344
5.1310489	50.6470202	4.8091950	50.3245996
6.0807632	50.6989685	5.7366524	50.5624722
5.6036310	50.2267605	3.9559409	50.5983848
3.2292119	51.0293329	5.4217253	50.8421097
4.5700679	51.3280440	3.5159979	51.1623068
4.6479392	50.5457473	3.5584705	50.8319676
4.9543630	51.0130354	6.0494050	50.2910051
3.3305645	51.1839894	3.9747330	50.7973330
5.7350236	51.1555138	5.8456883	50.3780177
5.1876516	51.0937603	4.3790107	51.2712013
5.2484017	50.0764462	4.2917210	50.8085632
3.7509787	51.1754913	5.0704068	49.9913133
4.6606865	50.8010633	4.4464588	50.6156969
3.4240458	51.1998541	5.0765292	50.7353912
5.3565968	50.7766157	4.8784095	49.9764077
5.0317397	50.4927285	5.1796154	50.1354225
4.8322297	50.9746982	5.3716519	51.1245208
5.9652221	50.7336537	5.6924277	50.6254445
5.6333683	50.1988865	5.5746911	51.0403395
2.9453048	50.9557988	3.4437743	50.8993721
2.8823614	51.2179486	4.4316300	50.8679028
5.1505258	49.8494180	4.2571656	50.4201048
4.9881980	50.7558087	3.2049009	51.1615294
3.6515527	50.7518189	3.3655837	50.6114928
5.1115200	51.2077124	4.1387897	50.7678232
3.7320788	50.5904913	3.7279185	50.8842928
3.7547908	51.0345580	3.3765370	51.2487352
4.7105609	51.3762452	5.3401766	50.7365118
4.0390372	50.9769717	5.0745357	50.6262978
4.7644454	51.1433479	3.0718412	50.8101240
4.0012654	51.0282255	3.4947170	50.8192609
5.5827500	49.8540344	4.8676058	51.2801543
4.5132292	50.6478060	5.0700460	51.0851041
4.9704526	50.5786222	6.0521885	50.5837924
4.2648010	50.4212738	4.2686741	50.9330053
5.1430604	50.5270459	5.8947177	50.4263464
5.0671343	50.8049007	5.7098234	50.0130973
4.3536318	50.8070701	5.5824054	50.6481524
4.3258605	50.9909308	4.3323939	50.2893465
5.5293129	50.5708974	5.7689258	50.0663877
4.0548552	50.4610630	3.4639523	51.0935085
5.5569762	50.4530417	4.3076173	50.4810935
5.4665573	50.6827130	3.0463752	51.0019172
4.3101263	51.1927297	5.4796265	49.8085932
3.7983029	51.1186631	4.8434850	50.8561666
3.8542840	50.9460942	3.2876421	51.1740749
2.7973459	51.0140830	6.0407603	50.6294780
4.1211347	50.4828457	5.6579778	49.7920770
3.4720496	51.0868208	5.6893315	50.9777149
4.4301656	50.3439846	5.0687025	50.4914121
5.2984267	51.1833766	5.3055217	50.7611234
4.8900435	50.4856826	4.9482181	51.4333361
4.1077131	50.7094605	5.6404326	50.5002106
4.4994913	50.8443537	3.2739188	50.8519544
2.7240153	50.9969508	3.3418033	51.2072196
3.8790354	50.8829788	4.0130788	50.7782815
4.2463794	50.7430734	2.9552973	50.8528335
3.1266263	51.1382401	5.5355319	50.5420786
5.5273327	50.8743997	4.8911580	51.0197256
5.0354987	50.2586757	4.3098097	50.3415780
5.5327096	50.6354111	4.2454546	50.4744475
5.6791235	50.5874496	5.1677723	51.1537467
4.3925735	50.4146674	2.7402827	50.9033696
5.8456420	50.6117721	3.7377091	51.1577072
3.4712917	50.8637235	4.4601716	50.7320138
5.3884230	50.8973763	4.3318173	50.1259978
5.6250188	50.7841966	6.0149377	50.4385438
4.0007050	50.9408558	5.4361402	51.0962977
3.6718242	50.6865162	5.4463314	50.7690094
5.9092194	49.6405513	5.4076489	50.2384272
3.3002198	50.8382826	5.1595473	50.6176607
5.5621838	50.5920842	4.2332718	50.2380724
5.5742750	50.8529906	5.9133425	50.6741938
4.2834881	51.0080606	5.0618468	50.8468754
4.4576165	51.2856320	6.1681866	50.5170830
5.8514938	49.6045735	5.4678737	50.2344206
3.9406533	50.6610034	5.1027533	50.9261905
5.3584532	50.5614984	5.0181914	50.1295618
4.3164989	50.5875864	5.5178200	50.8322858
4.8636038	50.2953474	5.3317335	50.4427387
3.7240149	50.8744303	4.0527762	50.4173466
5.9322983	50.3975152	4.6695200	51.4159765
3.6133264	50.6738045	4.0416764	50.7067555
4.3569409	51.0451043	4.6647512	51.0280546
4.9786594	51.1323599	3.7805003	50.6025747
4.6562840	51.1184293	4.3058751	50.5796962
3.6648202	50.5018152	3.7729588	51.0648905
4.0438893	51.2122652	4.6503798	51.3407638
5.3938712	50.0466536	4.6597016	50.3939778
3.9155068	51.0156780	5.2494706	51.1631841
3.0783493	50.9042611	3.3898673	50.9588007
4.1877639	51.1441093	3.6022538	51.2450038
5.0230062	50.8224024	4.9833984	50.1940181
4.7426411	50.3297173	3.3574712	51.2609082
5.8717895	50.6672796	4.6232631	50.2496037
4.9033596	51.0559475	5.5087898	51.0092287
5.2749077	50.9785957	5.8114296	50.0634961
4.9119521	51.0259903	3.8285347	51.0394878
6.0398255	50.6748880	4.9526465	49.9174478
4.4650606	51.1700774	4.8791361	51.3803158
5.5985024	51.1850077	4.6129921	50.0711147
4.9994604	51.1519039	5.0007120	49.8464541
4.1436031	50.5125502	5.4847920	49.8059770
3.0570249	51.1353777	4.7793367	50.3725262
4.0485526	50.5928889	3.2408782	51.2181640
5.0098616	50.4447501	5.1901093	50.9977167
5.1647263	49.8252083	3.4099178	50.8364963
5.8968817	50.5576257	5.3374771	50.2105338
4.1274603	51.0041366	6.1187061	50.2883213
4.0167197	50.7549626	5.1792164	50.9711716
4.8996376	50.4730901	5.5581399	50.8408843
3.9561586	51.0249082	3.0721915	50.9716527
3.6146587	50.5983584	5.7657366	51.0202392
5.1473174	50.5806924	3.8844996	50.9808396
5.3527544	49.7961319	3.3548064	50.7415750
3.3109875	51.2379330	4.2323346	50.4140156
3.7433335	50.9150275	3.7242774	51.0874704
4.5431466	50.8157551	3.4530830	50.7067423
4.7731321	50.2560178	3.8271665	50.6284389
3.9388518	50.5637953	2.8731270	50.9870682
3.2203378	51.2900584	5.7414439	51.1780462
5.0179659	50.9064588	4.3171497	50.8872996
3.2285757	51.0101450	3.0553915	50.9837257
5.2946029	49.8904622	4.7101714	51.3508981
5.2272111	50.5676305	5.2745657	50.1335027
5.5539449	51.1939751	5.6314015	50.6439652
5.4484003	50.7748355	6.2056958	50.3973674
4.6629641	50.1180119	4.5346425	50.1946986
3.3454504	50.9831686	4.1541277	51.0228190
4.0123778	50.3605470	3.1552770	50.8505700
5.9769266	50.3566913	4.4335993	50.8329685
4.8433946	51.0160015	4.5009291	50.4196992
2.8479095	51.0575833	4.7797517	51.0102156
4.0019717	50.4750708	5.4605829	50.6321166
3.2891617	50.8728816	5.7816523	50.1793169
3.9678953	50.7488189	5.9341520	50.2267565
4.3093907	51.3750748	4.9286279	50.4367899
3.6988863	50.4243722	4.3527413	50.5601730
4.5061727	50.3151159	5.8721307	50.7533816
5.3946242	50.2253214	4.3104272	50.6539999
5.2824582	50.2867485	4.3316477	51.0846701
4.5168765	50.1648621	4.1080629	51.0674116
4.6803473	51.1618800	4.3507994	50.4506763
4.1254472	50.8803058	5.5848324	49.9337588
5.3210496	50.7751054	3.8626731	51.1569137
5.0021655	50.1871850	5.4911523	49.9949515
4.2339573	51.3017011	4.1781992	50.3066581
4.8619907	51.1313559	5.1065779	50.7476189
3.7432965	51.1268368	5.9681354	50.3452605
4.3037554	51.2394862	5.7233446	49.5906918
4.3808994	51.2918081	4.7069746	50.8623305
3.0101358	51.0876576	2.7475320	50.8865101
4.7146830	51.3973427	4.4174186	51.1617428
4.3493322	50.7514349	5.5533135	50.5342102
5.9781215	50.6351767	3.3803506	51.2247966
3.6988556	50.9640134	4.9614536	50.7405587
4.3990345	50.6891460	4.3741640	50.6799537
5.1923249	50.2508056	3.7033373	50.4345972
5.7117185	49.6044249	3.2170414	50.7533739
3.3601078	51.3205169	4.7679240	51.2065727
4.6665714	50.5951748	2.6807815	50.9713714
5.9224105	50.3471831	6.0457871	50.2056655
3.0614023	50.8898877	5.3119400	50.5471770
3.2392386	51.3072428	4.5235943	51.0494674
2.8523674	50.8660396	3.5799511	50.8718524
3.4229638	51.1410957	4.4467043	50.2175964
3.7443507	51.2222549	4.2523085	50.8640289
3.0847748	50.7778491	3.8659852	50.8834869
3.7730374	50.4722538	4.5468830	51.1252641
4.2600556	50.8475926	4.9484992	51.2762442
4.4625334	50.9249160	4.3906871	50.4560237
4.6455987	50.4468628	5.1400346	50.9420889
4.0612978	50.4784836	4.3482078	51.1621475
4.8399358	51.1408044	5.3122600	50.5901112
4.1763570	50.4710764	3.0775980	51.2665653
4.2060531	50.2505215	5.4408586	50.6020782
3.8107182	50.9340492	6.0153478	50.4391617
3.7094311	50.8659185	5.1226467	50.4134877
4.9281971	50.8964769	5.8317341	49.7476284
4.4423715	51.1898421	5.1161670	51.0531153
5.1235324	50.4241763	3.2641446	50.6425471
5.2546209	49.7220515	4.2466878	50.0302858
4.8105810	50.9838355	4.2095623	50.4287434
4.9498174	51.2960943	5.1596120	51.0692951
5.8199296	49.9916835	4.8096396	50.4129170
2.8130186	50.8611391	5.5030875	50.8807944
5.2118635	50.0394930	4.3570985	50.1416505
4.3009647	51.0261059	4.4559538	51.1209737
4.6321316	50.6653234	3.0116976	51.0798981
3.5194196	50.5665582	4.9525618	50.6309199
5.6925967	51.0377335	3.7709932	51.0079306
4.1818398	50.6899629	4.2932066	50.5929916
4.2340320	50.4692007	4.4668221	50.4527837
3.2504543	51.1955981	2.9946005	50.8579310
4.2518658	50.4875012	4.2654682	50.0324336
4.9782238	50.3542199	4.5742161	50.6752060
2.8928245	50.9542423	5.4719569	50.9581103
5.4856846	50.1051332	5.9403162	50.6438847
3.3046451	51.2707291	5.7759718	50.0156442
3.7585211	50.3982940	5.3213603	49.7118827
3.8254045	50.9289895	2.8867847	50.8538468
3.3759771	51.1525210	4.0860928	51.0565815
5.4678726	50.9482068	5.2803025	50.4448554
4.7277184	51.2879572	4.1002765	50.8456961
4.1887397	50.9161073	5.7858989	50.7067096
4.4216815	51.0888569	4.7128382	51.2051173
2.8008083	51.1820357	4.3383537	50.7304021
4.6989182	50.7685133	3.1555721	51.0799544
2.9325825	51.0385147	4.5554097	50.6945986
4.5927935	51.1640387	3.5294493	50.9040162
5.4878169	50.9585617	2.9071417	51.1291160
5.5521690	51.2583962	4.4283066	50.9295148
4.9766494	51.0260603	5.3366357	50.9924353
5.3487486	49.9256086	4.0866448	50.3930594
5.8521504	49.6362105	5.4265078	49.8835523
4.1361190	50.6107739	6.1838650	50.4965169
3.8958764	51.0263044	3.4054041	50.8291039
3.1700780	51.0963897	4.1960878	50.7756196
4.1636303	51.1167655	4.3491597	50.8561697
3.9970936	50.6720199	5.5379616	49.7415975
3.5225078	50.5301669	2.7122571	50.8990321
3.9376968	50.4025766	5.8001669	50.5993112
4.7958000	50.3822816	4.2475276	51.0977295
3.8526544	50.6014734	2.9248248	51.1149786
5.8404843	50.5369915	3.4068317	50.9527820
4.4762598	50.6336269	4.3115490	50.8733456
5.0934417	50.1652116	3.3649137	50.5815655
4.7315076	50.8923497	5.5890559	51.0673217
4.5291601	50.5769404	4.8733328	51.2473604
3.5710580	51.0532963	5.3179126	49.8571847
3.2975317	50.8428619	5.6999379	49.6825929
4.3280071	51.0997003	4.3226265	50.6272685
5.1083961	50.4223896	5.4530798	50.8234719
6.1226765	50.2825383	5.1943782	50.5119059
3.7228762	50.4986902	4.4374265	51.2946804
5.2319102	49.8273840	5.5802311	50.6455055
3.8835238	50.4516323	5.5622641	51.2444173
4.2787772	50.4638771	3.6552629	50.6071791
4.3699849	50.9069591	3.7843182	50.4845156
3.8274645	50.4102811	5.6319845	50.1736138
3.6366404	51.2769330	4.1482685	51.0909215
5.9181057	50.7528023	4.4115031	50.5475646
2.9243994	51.0448294	5.0153750	51.0838332
4.6039277	50.5060773	3.6001151	50.9592255
5.1912254	51.0334641	2.9583023	50.7494881
5.5251719	50.1545576	4.4085528	51.0256598
4.0893173	51.2093046	3.1788963	50.8620127
5.7684057	50.5386400	5.2371955	50.2815789
5.4791679	50.4998716	2.9570169	50.9333516
4.8941703	50.7795252	4.1549350	50.8143054
5.5764207	50.1397822	5.5854368	50.6910862
5.3735536	50.7583194	5.4618717	50.8562393
6.1341442	50.6032208	3.4868046	50.7848571
4.0642450	51.1179092	6.0936375	50.3866627
4.4809066	51.1880362	5.5279044	50.8297781
4.0692220	50.4226839	5.6341379	50.2003828
4.6347801	51.0504287	5.5486351	50.0842166
2.8347167	51.0219677	5.1409048	50.5768600
4.5535785	51.2317617	5.4615284	50.8960747
3.9876462	50.3632166	5.5868330	51.2018373
5.2811959	51.0139360	4.1467974	51.1584578
5.5608769	51.2023368	3.2861242	51.0012980
4.8129660	50.6934631	4.5327227	50.9748357
3.6435248	50.8448876	3.7598083	51.1908762
3.2894966	51.1972319	4.5510256	50.7460102
6.0625047	50.5455321	5.1546526	50.5121535
5.0863988	50.8733496	6.2717854	50.2804567
5.5332040	50.5928492	3.7517077	50.7052314
5.4761229	50.3350970	3.7157666	50.9347650
4.2089536	51.0954622	6.3430810	50.4670589
2.9239383	50.7144905	5.2515358	49.9906969
2.6543537	50.8268103	4.6477559	51.0065471
3.6081849	50.6524488	3.4862304	50.6103728
3.8867354	50.9036352	3.5005356	51.1531741
5.7660906	50.7500379	5.8579967	50.5554119
3.9835217	51.0791624	5.6958153	50.4296162
4.3682636	50.8556701	3.0579857	50.9082331
3.2020792	51.2490273	6.1371768	50.2950370
5.6866908	50.3664351	4.2131904	50.9640500
3.9842069	50.9066077	4.0073262	50.4778646
6.1076153	50.2631172	6.1968294	50.5503431
3.4431531	51.1293815	4.5170846	50.3512067
3.3313131	51.0084234	5.7002960	51.1106535
3.7739657	50.9297948	5.2168520	50.7267676
4.4132046	50.9503720	5.2488827	51.1182919
5.3307151	50.9944962	4.1189830	51.1362603
4.1968370	51.0614128	3.8816752	50.4516710
3.8890751	50.3969951	5.7083292	51.1565565
3.3596997	51.1953470	5.4713624	50.2945595
5.1388018	51.2640396	5.6009828	49.7655701
4.9255471	50.2502117	5.7633542	50.6572627
5.4471232	49.7663987	5.2580862	50.6623594
3.9754220	51.0062233	4.3446822	51.0701865
4.4878822	50.2742128	5.7397878	50.6835372
5.7598872	49.9249312	4.3867767	51.0105870
4.4090634	50.4923917	4.2186280	50.4826749
5.6070796	50.3157922	6.1095781	50.2232104
4.6285216	51.0661148	4.1765868	50.0354070
2.8293514	50.7448357	5.3142101	50.9179491
5.3799584	50.8619433	4.3225638	51.3665222
4.7543455	51.2155916	4.7964527	51.1265614
5.8231806	49.6572832	4.1979080	50.7805318
4.0975966	50.4783073	5.1253766	50.7993050
4.4862706	51.4445016	3.7260987	50.6613078
4.4162968	50.9181700	2.8636756	51.0713013
3.8066272	50.5533663	3.9215443	51.1042815
5.5894274	50.5631833	5.2264132	50.1483344
3.1570259	51.0132393	4.3697404	50.6485574
5.7677324	49.7631040	4.0576429	51.0276596
4.8973668	49.8395585	5.9624612	50.5215599
4.7302657	51.0297038	5.8570389	50.4231480
2.8645116	50.8595770	5.0819678	50.3586464
2.9152254	51.1509612	4.1244018	50.6740947
4.2156585	51.0865663	3.1985879	50.7882430
4.9780659	49.8567267	3.6462238	50.7961721
5.1053245	50.6887550	4.3013040	50.5623030
5.5326902	51.2395486	3.8332862	50.7815649
5.6451327	51.1750652	5.5780980	51.1634609
5.1100585	51.0800749	5.3177097	50.8163651
5.2313259	50.3256109	5.4004455	49.7288416
3.1841736	51.1633578	3.4513544	50.8234726
3.9404751	50.8795278	3.8040878	50.7573230
4.7957063	51.0711690	3.9331383	50.4390986
4.4385189	51.4281972	3.5445401	50.5037170
4.3086180	50.9729326	3.3462940	50.6019912
5.6864132	51.0898808	5.9735056	50.5941111
5.4217123	50.7617930	4.2086713	50.5093061
4.2644750	50.9617976	3.9977337	50.7060562
4.1176550	51.1289388	3.8442855	50.8340068
3.6921017	51.0595770	4.1747627	50.8673743
5.6833307	50.1424725	4.9130939	50.7979643
2.8485264	50.9577534	5.2700454	51.0029890
3.2823299	51.2530439	6.2406013	50.4138520
4.4222936	50.9198141	5.3745395	49.7626548
5.0824052	51.1772714	4.1697876	50.9814875
3.0541932	50.8113963	4.0653743	50.3552458
2.7450690	51.1292556	5.1917219	50.9948780
3.4679916	50.6393353	3.1879649	50.7832736
5.0745655	50.0823987	5.1719468	50.6345787
4.1721747	50.9958217	4.3984055	50.9740295
3.1608758	50.8338776	4.8569859	50.4260102
5.2710222	50.7236111	3.3572326	50.5761514
6.0116653	50.7028822	3.7755752	50.8285318
4.1882185	50.3137454	5.3842457	50.9066503
4.7171525	51.0876677	3.0516627	51.1797697
4.6896924	51.1260179	5.3132519	50.0983951
4.1078571	50.5036320	4.1893172	50.3337057
4.3025100	50.5979166	2.9290286	51.2001595
5.3983687	49.8610575	5.6879434	49.5528155
3.7493829	50.9541606	5.6856055	50.9635158
3.9588396	50.4773933	4.5725308	50.3838090
3.8814534	51.0740837	4.0213495	50.5999686
4.7102586	50.7844456	3.2173686	51.2631783
4.5056507	51.1169054	3.1723343	51.0052679
6.0182128	50.3299825	3.6050193	51.0352627
4.5388697	51.1033370	5.4255972	51.1186508
3.4892497	50.8374469	4.8936755	50.3803362
4.7109903	50.5987970	4.2554238	50.7540628
3.9539744	50.7124129	5.9851750	50.3337996
4.8996212	50.8203600	5.8177852	50.6668953
5.0146372	49.7955442	4.4387381	50.1928342
4.3748637	51.0574160	3.5417168	50.5177277
4.4759971	50.7700387	5.9170379	50.2811186
5.7413585	50.7059447	4.7008283	50.9795561
5.0468203	49.8037375	2.9594964	50.8387039
3.8913926	50.9285214	4.4258716	50.9349611
4.3628926	50.8303526	5.2798077	50.7118170
5.1339423	51.1902176	5.4633198	50.5806982
5.5645144	50.2711863	3.0918296	51.2456774
4.6246069	50.3429369	6.2259921	50.5049918
4.6186926	50.7404526	4.1209772	50.7301078
5.7337503	49.9601413	4.4667549	51.1482383
4.9719187	51.1927001	4.3984766	50.3836711
3.7690744	51.1760122	4.7405172	50.8628298
5.5882511	51.1872400	5.7001800	50.6894600
3.2104714	51.1135861	5.0460478	50.9929519
3.8008330	50.9284963	6.1124004	50.4791083
4.5041280	51.1512202	3.6205668	51.1269762
5.0249192	51.2744230	4.7092841	51.4113026
5.6733118	50.4459143	4.5601858	50.8434336
3.5441053	50.8856420	4.4714532	51.0235914
4.7154233	50.8707401	4.2715683	50.7346905
4.6629782	50.0970308	3.6470576	50.9479289
3.2188734	50.8446956	5.2198238	50.6851227
4.6469400	51.3863184	5.5136000	49.8132320
3.1524888	50.8177323	5.4686344	49.5702457
5.2726463	51.2133878	4.2959222	51.0287133
5.0459899	51.3049019	3.2378715	50.8924361
4.9810808	51.1486803	5.4509780	51.2354757
2.8546873	50.8726479	3.2079614	51.0257140
3.7277510	50.5660969	5.2289074	50.9614137
5.3771389	50.6893144	4.7932362	51.2730502
3.5528663	51.1186921	2.9752940	51.2309027
5.3591509	51.0133443	6.3026974	50.4255401
4.3362112	51.1074255	5.8652362	50.0662231
2.8610757	51.1615596	4.6701018	50.3708701
3.7094760	50.6812039	5.4580512	49.8366712
5.1370652	49.8905035	5.5892769	50.8816029
4.9924751	50.3441581	5.6211301	50.6663270
4.1822526	50.0373523	2.9761657	51.1591510
5.4301962	50.6243047	3.0178932	50.8543782
4.7684087	50.7138108	5.5034639	50.5994942
5.4733531	50.5384992	3.4937331	50.7757941
3.5341182	51.0705516	4.2749362	51.2168947
5.4950930	50.2868737	6.0238726	50.7172192
5.7132929	50.6988311	3.2637213	51.0575260
4.6535332	50.6053848	5.9714996	50.4425286
3.8545829	50.5901911	5.6462558	50.0077373
4.4375389	50.2886151	4.3397626	51.1311836
4.2392249	50.7535332	2.9994616	50.9422111
2.6699175	51.0008347	4.9017557	51.0484874
4.6960249	50.8469892	4.5597176	50.4716529
4.5562376	50.0583382	5.4005300	50.0778456
3.7867358	50.6791842	4.7835687	50.5567193
3.3220123	50.7057963	5.4454455	50.3305077
4.1082152	51.0133815	5.0968287	49.9003906
3.0488730	50.9376820	6.1833000	50.4609178
3.1890229	50.7662343	4.2386117	50.3990099
4.4201595	51.3143168	4.7328522	50.9815182
5.7880783	50.1293112	5.0456924	49.9100875
3.3213311	51.1204116	5.6622960	51.0105608
5.8523239	49.5770461	5.7496168	50.0613729
3.2314597	50.7341464	5.3539890	50.0792297
4.2963290	51.1265706	3.1973008	51.2025136
3.8067917	50.5774612	3.1061705	51.3077496
6.2063580	50.3589019	3.7791443	50.4646696
5.2203635	49.8601089	4.9743971	50.8894013
5.0930733	50.9046596	6.0262943	50.2770384
4.9105059	50.5912777	4.6456433	50.6992598
4.2426562	50.4846188	5.5023640	50.5302203
4.7652774	51.3869483	4.3342892	50.8207560
5.2217615	50.3106628	5.4220609	49.8621144
4.8260770	50.4305535	4.8391684	50.0654896
4.0273771	50.4576444	3.1227351	51.1543748
4.7121838	50.6473874	4.9302296	50.9862663
4.7017361	50.3512931	5.5234694	50.4219641
5.4993036	50.7564029	3.8633061	50.7815578
2.6637859	51.0655002	3.1548203	51.0140812
4.2867286	51.2410591	5.6586070	50.1737700
4.4122199	50.3764078	4.7166463	50.9579135
2.9829932	50.9822166	4.1871523	50.2830361
3.7956462	51.0452958	2.9072115	51.2287619
3.8742697	50.3332018	5.5829822	49.9205580
4.4039341	50.8222282	5.8875628	49.6678813
5.9067631	50.5775917	4.0044648	51.0116368
4.7375647	50.3962088	4.5349004	50.3409024
3.8824360	50.4167568	5.4902817	50.4454298
4.0299151	50.8217243	5.5400929	50.3790561
5.1010142	50.6028862	4.5740173	51.1970531
3.4844983	51.1814224	4.3697874	51.0259835
5.2262931	50.4897102	5.2198866	51.0768041
3.2735690	50.9407704	4.0312198	50.5735816
5.0994064	50.0690899	4.5725315	51.2629768
5.2250498	50.1590557	5.6219203	50.8814573
4.8277637	50.2831253	2.6601385	51.0658230
4.7858570	50.3432793	4.8644481	50.9071995
3.3582269	51.3102933	3.7863109	50.7641442
4.2167346	51.0863711	4.0955786	50.4233433
5.8857130	50.6827102	5.3955382	50.7622263
4.9072749	51.0563496	4.2324120	50.9254639
5.4861821	49.6598585	3.1744322	50.8768472
4.5622129	50.6318650	5.7672146	50.4900027
5.3597217	49.6150885	3.9003011	50.7771368
4.4198782	50.7340315	4.2529658	50.1716023
4.2524400	51.3630322	5.0610160	50.7442740
4.6165653	50.0770476	4.8303607	51.3829929
3.6734522	50.5163678	3.0301011	50.8269568
5.1265893	50.0981370	3.6852673	50.8816875
5.3137132	50.3095226	5.2713596	51.1666887
4.7146422	50.3932929	4.6480883	50.6999436
5.4143503	51.1295420	3.3021313	51.1412075
4.4636729	50.9065208	4.8410503	50.6187277
4.3124253	50.8740864	5.9043603	50.6883601
5.2205287	51.0473511	5.2107563	51.0556044
4.7395739	51.3826175	4.8145224	50.3785121
4.5849520	50.9052884	4.5742841	50.8624183
5.7362589	49.9856866	5.5763273	51.1736822
5.8234541	49.6551117	4.1467669	50.6076486
3.3209449	50.7832151	4.4234896	51.2608825
4.7304003	51.0561676	4.3263435	50.6879345
6.0628666	50.3755016	6.2170482	50.4470005
5.1166474	50.3874957	4.6609150	50.8828290
4.5742474	51.0589316	3.8869045	50.8369737
3.2677285	50.8845513	4.4740369	51.4204373
5.6170952	50.4450841	4.5282742	50.9781427
5.3097004	50.2261122	4.8521448	50.4561370
3.5252012	50.8072386	3.2677798	50.7037791
3.6233944	50.8982862	3.4013979	50.6194799
5.3808012	49.8255412	4.0131030	51.2206827
